,text,label
289,perfectlenad@güzelTürkiyee kolunda sadece morluk mu? Kafasının fotoğrafı var kadın darp raporunu çekti ve sundu kusura bakma ama her şey ortada,0
290,nilgunaktaskocak Yav he he,0
291,"sakina_anar@esrabyrk39 abartı dediğin ne? Sıla şikâyetçi oldu, ünlü biri diye olaylar böyle duyuruldu. Unsuz biri de şikâyetçi olsa böyle olacak. kadın kadına inanmalı, destek ikmali. Ben sizi tanımıyorum siz böyle bir şey Söyleseniz hemen inanırım ki ortada rapor var sılanın darp resimlerini gördük. konuşmadıkça böyle şeyleri zaten hal olmaz.",0
292,vdtf2010@flzkabatepe eh filiz,0
293,yaseminyesiltas@_pinarulas bence de biz kadınlar kendimizi biliyoruz ilk adımı hep çirkeflikte biz atarız nedense Sonra da romantiklikte adamlardan ilk adamı bekleriz 😁,0
294,baubauet@pinar_berdibek Allah biz kadınları senin gibi kadınların bakış açısından korusun yazıklar olsun sana bu ülkede şiddetten ne acılar çekildiğini bilseydin toplumun belki de biraz duyar kazanmasını sağlayacak bu olaya böyle yaklaşmazdın kadının kadına bunu yapması beni gerçekten utandırıyor,0
295,busemr2727@rabiabennn kadın kadının düşmanı o adamlara tepki vermediğimi nerden biliyorsun şu an karede onlar olsa onlara da yazarım,0
296,aysegul_altayss Hollywood gülüşü değil de...,0
297,mucalladan Çelik'in klipinde çok güzeldi,0
298,"skorpion.87TV de röportajını izledim, sempatik birisine benziyor",0
299,svmaktass Aynen,0
300,gulsahacaaar Kulaklara bak çok fark var bence değil kızı olabilir,0
301,sueylamiraselim@burcuhizar evet bencede şöyle en doğalından estetiksiz bir güzel olsaydı hakkıyla seçilseydi..,0
302,gönülbuglem🤢🤢🤢🤢🤢 Midem bulanıyor bunları görünce iğrenç yazık yazık,0
303,gulistan_ozmen01@yagmuryilmazeser 😂😂,0
304,ysmnhsnzhr08 Hem yüzünü sert göstermiş hem de yaşlı göstermiş sanki 😕 üzgünüm öykü bizimle dingilsin bu sene 🙆,0
305,sefiyeva_aytac Çok iyi biri her zaman yüzü gülsün,0
306,bayron_b4y@puccito mustafa at sadettin eşek mi yani???,0
307,sibelranayenilmez Dudaklarını annen terlikle vurup tamı şişirdi acaba,0
308,kader_buluty_@esrabyrk39,0
309,berkayaty@ecedaggg Mustafa sayesinde güzelleşti diyorsun bu ne demek oluyorr abi parasından bahsetmiyor Musun yanı,0
310,peymanfarahmand61 bu kadın nerde zor günler geçirip..bayağığı da mutlu,0
311,__tanyildiz__😒😒,0
312,emrehanmüzik Çok tatlı bir bayan,0
313,salingaclar@onur.dere55 devlet birilerinin mi ? Is this devlet Tayyip's father's? Dünyanın parası söküluyor maasimizdan vergilerle Oradan buradan.,0
314,eysubereneyup Gülsün tabi ya yüzünü hep gülsün ablam 😂😂@ demet akalın,0
315,pinar_berdibek@h.kuruu 🤗🤗🤗,0
316,ul_ay_sa_vas_6634@cakobel79 hep güzeldi. Fiziği bin maşAllah her zaman ki gibi düzgün ve çok bakımlı bir bayağın ve bizim Mankenimiz bizim.. yerlimiz ❤️ şimdi durduk yere neden siz çağla hanımla uğraşıyorsunuz? Kimin tavuğuna kış dedi. çağla hanım hem güzel hem esprili hem cana yakın hem güler yüzlü acayip sempatik. Mükemmel bir anne o ❤️❤️,0
317,demirimask Boynunda ki benler de aynı🙄,0
318,kbrrarff Yine tulum giymiş nasıl işeyecek 🤷🏻‍♀️,0
319,shizcan@gokceebeyazittt1 sen istedin diye anın da bırakacak sadece bunu söylemeni bekliyordu...,0
320,tuba.tw@ranarevnaa “benim de” dememe gerek yok sanırım 😁,0
321,"yeter.kas Toplanıp bir Türkçe dersi aldıralım bu kadına.. böyle olmaz, koskoca star çocuğa çoluğa böyle örnek olmasın.. yarım yamalak yazacağık bir nesil",0
322,olga_aktas@seher1983 Oraya belki hepatit b hastası ya da daha da abartayım AİDS hastası olan biri de gidip yemek yiyor farkındasın değil mi. Hatta oraya değil her yere,0
323,feride00770 iğrenç biri ben erkek sandım,0
324,_sema_cevik_ @buuseaçarrr a ha ha ha 🙏😍😜😂😃😆,0
325,elmasmehmetyasirazra Bence bu Gerçekten güzel olan insanlara çok büyük haksızlık ve hakaret ayrıca bu kız estetiksiz halını geçtim estetikli haliyle kime göre neye göre güzel anlamadım tacı elinden alınmalı,0
326,_derya_simsek_ Neyse normal artık bunlar değil mi,0
327,__h_a_y_a_t Bu kim vasfı ne bu Kızin,0
328,yesilgoz_sevda Hiç benzemiyor bir taraf,0
329,3vda.afkari @esrameryemm bende😂😂😂,0
330,oez_lem Bari küpeni değiştirseydin kız emine 😂😂,0
331,bellosecil @mugegvrcn 🤣🤣🤣,0
332,"fadeek Türkiye‘de 2 diş yaptırmak neden bu kadar pahalı, gelsin Almanya’da yaptırsın 1000€ bile tutmazdı. Yazık olmuş parasına 😱😂",0
333,byzgazioglu@glnaz.kaya hahhaha dava edecekler beni he😂,0
334,rquaresma__Ellerine sağlık çok güzel yaptın ahmet 💪💪💪💪,0
335,abakasedamehmet ayy ona ya yönetmen sevgiliden direktifler 😂😂 bu kız bu adamda ne bulmuş ya vallaha şaşkınım ve içimde bir soğuma kıza karşı fena,0
336,Hahhahah kayseri ihh ihhhh,0
337,tugce melif_@nzlklsgl 🙏🙏🙏,0
338,sena06  sena06@byzgazioglu ahha orada bir kaç masum var garibim onlarda kaynadı arada ama ne yapalım körle yatan şaşı kalkar,0
339,umutlu567Sılanın 15 temmuz için söylediği şeyleri ne vapur unutuyorsunuz. Ayrıca aldatılan @ ne yapmalıydı. Adam bir şey yapmamış vurmamış bile sılanın neresi darp edilmiş Allah aşkına siz darp edilmiş kadın görmedinizmi kadının kaşı gözü her yeri duruyor havali havalı yürüyor bir de hiçbir şekilde darp filan yok . Aldatmış adamı belli oda itişme kapışma oldu diyor zaten adamı vatan haini yaptınız be çok yazık . adam sevdi lan sadece sevdi o ne yaptığı gitti aldattı soruyorum size esiniz aldatsa ne yaparsınız @ hiç bir şey yapmamış bile vurmamış vursa sılanın kaşı gözü değillerdi. yazık çok yazık Arkandayız @ abi aldatan kadınlarında Allah belasını versin .,0
340,tgbuzr Çok iyi,0
341,songul_akbulut_aslan_61 😂😂😂,0
342,sevtapkorkmazel Serap Ezgi olmuş,0
343,basakozyurt92@mehmeji :D AHAHAHAHAHAAHAH,0
344,semanur_akcay@turgay kes reklam yapma,0
345,lindaatalayy@seher1983  konu ben değilim aklın kıt anlayamıyorsun yazık😁😁😁,0
346,dilanbasargun@mevyk 😂😂,0
347,ftmnr_422@o.sem.b bir de aynı gün avm de gazeteciler fotoğrafını çekmiş aynı kıyafet aynı gözlük sadettin saranla çekilen fotoğraftaki.,0
348,nejlaatalay Bunu birinci büyük haksızlık yapılmış yazık,0
349,gulvahap35@fulya_06 😊👍🏼,0
350,sultaaanaaa Harika👌 bayıldım 😍,0
351,karacamsevgi görgüsüzlüğün dibine vurmuş.doğmamış çocuğa baby shower partisi.,0
352,Gtgtfr,0
353,sumdrnakyz@drn.sema 👏🏻👏🏻👏🏻,0
354,fatma baser Anlatım bozukluğu yapmış :D,0
355,gulababo Depresyon,0
356,neslihandinckaratas3Yüzük neden parmağında hala acaba,0
357,Adamın HASİ @1volkandemirel ?,0
358,busrahuseyinnn Sade ve hoş çok güzel yakışmış mutluluklar,0
359,ozqe_erva Boynunda 2 tane ben var iki resimde de kesinlikle emine,0
360,gokkusagi_1086Ya millette hemen linç etmeye bayılıyo işin iç yüzünü bilmeden suçlamayın. Belki o sıladan dayak yedi gururuna yediremediği için açıklayamıyor.,0
361," bir olay var ama şu da bir gerçek, bu zamana kadar oynadığı filmler gişe rekoru kırmış herkesi güldüren bir oyuncu yaptığı bir hatayla birden herkes tarafından bir hızla aşağı çekildi  İnsanoğlu bir şey yaparken iki kere düşünce, bana ne tür sonuçla getirir diye ani bir öfkenin kurbanı oldu, bir zamanlar canciğer olduğu insanlar şimdi arkasından kötü laflar ediyor. Etme bulma dünyası",0
362,fagangunay5410ne gündedir bu fredi krugira oxshadi lap,0
363,sibell__p @2.sayfaofficial olabilir böyle şeyler anlamadığım insanlar pusuda mi bekliyor ne bu tepki ? Bir sakin olun @2.sayfaofficial,0
364,lovingtraveling3855 @zeynep_elizz  da ayrı bana da,0
365,"cigdmkuzucu Yok ya, ben artık hiç keyif almıyorum hikayelerinden, Okan Kurt olmadan olmuyor, hem de hiç @demetakalin",0
366,krtleliif Çok güzel olmuş harika bayıldım ...,0
367,ayse.firat.kalkan bende anlamadım 2 saati suçluğumu diyor suçsuzumu @2.sayfaofficial,0
368,sila3334Arkadan yuh diye bağıran insanlara teşekkür ediyorum,0
369,🍀sıkılaşarak 🍀kilo vermeye ne dersiniz iletişim...dm,0
370,havva.karatay Emine bence de çok benzerlik var,0
371,kayaliya1 Tabi ki Kızı değil,0
372,ev_temir_işleri_baki_sumqayitBen yanlarında değildim. Ahmet dayak atmış da olabilir atmamış da olabilir. Sıla doğru Söylemiş de olabilir yalan Söylemiş de olabilir...!,0
373,elif.yuregilli Kadro çok sağlam yalnız 🤣🤣🤣,0
374,mrv.ustndaq@drn.sema ya o kadar haklısın ki 👏🏻👏🏻👏🏻👏🏻,0
375,"donmezduygu79 Benleri ,küpeleri aynı olduğuna göre ? @2.sayfaofficial",0
376,ebru.demirka ya Çok beğendim 👏🏼,0
377,nuurraysee Güzel olmuş diğerlerininkinden farklı 👍💐,0
378,fatmagüzel6120 @serasem 😂😂😂😂😂😂👍🏻✌🏻,0
379,damla_mira_01Ben seviyorum bu adamı Tabii ki haksız ama sıla tahrik etmiş olabilir erkek mizaçlı çünkü ben seviyorum bu adamı,0
380,esraozkannnn1😂,0
381,mmerosejauneKendisi memnunsa gule gule kullansin,0
382,halime5263 iyi iyi eh,0
383,"mervenurkarada O burnun yüzünden geçenleri  görmüyorsun , aynayı nasıl göreceksin 😂😂",0
384,busevcn_altingul Ey güzel ülkemin televizyoncuları dün Batman'da 7 tane şehidimizin 2 saniye bile haberini yapmadınız ama elin hiç tanınmayan adamını sayfa sayfa paylaşıyorsunuz,0
385,goncahanimel@nsrtnusret babanın oğlunu savunma sen bu kadar!,0
386,dilber_eymen bunlar parayla askerlik yaparlar orda burada da hava atarlar adam gibi adam parayla değil de adam gibi askerliğini yapar millet ne kadar da ölüm korkusu sarmış vallahi o ecel geldi mi hiç bir şeyi dinlemez alır götürürdü,0
387,esrabasercengiz@kaanset 😂😂,0
388,m_vtnsvr @serkansaygın34 hangi vücut 😂😂,0
389,esin_aricn Ahahaaassssshhhhh😂😂😂,0
390,almadblog Hay o çatal sizin diyeceğim şimdi olmayacak ne güzel bir kedi doymuş o gün siz ne kara kalplisiniz ya !!!,0
391,esen74 Ufak tefek cinayetler setin den bir sahne sandım 🙄,0
392,rojda_ask_sevgili Bu ne ya kız mutsuz sanki zorla tutuyor yanında acınası bir hal bir anlam veremedim neden bu adamın yanında,0
393,emziklerisimli Kilo alırız diye ödleri kopuyor ya resmen çocuklara da acımaları yok🙄,0
394,yldrm_hnc_mrv Çok güzel. kıza yazık olmuş 😒 ama...,0
395,ayserdar_gok muhteşem ötesi,0
396,gldngns123 WhatsApp numarası kayıtlı değil sanırım Burak Törer yazmış. 😂😂😂,0
397,tjenleo😀,0
398,silapekr paylaşması ayrı bir olay sanki kayıtlı değilmiş gibi altına adını yazması ayrı bir olay,0
399,zoyazenzoya@kongurtaysinan 🤣🤣🤣,0
400,sevgiaçarozlr Rojono burnuna kadar mi sürdün o zaman 😂😂😂 sadece burnu estetikmiş he canım he 😁😁 estetiksiz halinle birinci seçilirdin evet ama sondan birinci 😂🙇🙇🙅,0
401,"omeryalman31@arasinancc bakıyorum da hep boş hesaplar, hayırdır ? O bayan bana ne yazmış onu oku önce Sonra da senin bana cevap verme hakkın nerden doğuyor ona bir bak ve aynısını sen yapıyorsun hakaret ve küfür ediyorsun bunu kendine yakıştırdığın belli, aile terbiyesi önemli bence",0
402,isilaycinar@elif_okutmstr kına beni 😂😂 bak bir bir yalanları çıkıyor ortaya takip et biraz !,0
403,roppishoes No! Sıradan,0
404,hatice_gzl_ist Bence güzel değilsin iki şekilde de güzel değilsin.... yiğidi öldür hakkını yeme derler üzgünüm,0
405,gencderya500@mozaik_butik bütün Türkiye eminenin nasıl bir kadın olduğunu çok iyi biliyor 😉 eski halini çok iyi biliyoruz. Merak etme ... 👍,0
406,tugbaerdgn34@pinar_berdibek hastaneye gitmiş zaten ki raporu var olay günü 29 ekim 3 gün sonra gidiyor savcılığa,0
407,mavihuysus@sumeyye_hamza21 bak emir beyefendi biz gibi sümeyem arzu da,0
408,goneyseldayuhhhhh,0
409,dry0_2 Öykü Karayel'in geldiğinden sonra bu çok güzel geldi gelinlik değildi pardon perde parçalarından sonra😁😁😁,0
410,gencderya500 Rus ve türevlerinden Türk milletini Allah korusun,0
411,sermin_seker Arabada biz 😂 @sdcvhr@sudenazzcevahir,0
412,"yemreaksu_ Seni bitirme projesine dahil olmayacağım @ahmtkural nasıl biri olduğunu biliyorum, haklısın, savun 🔥🇹🇷",0
413,saliha_ay Hiç bir kadın şiddeti hak etmez bir de insanlarda sabır denen şey vardır içmişler birbirlerine küfür ve saygılılıkta bulunmuşlar Sıla Allah bilir ne dedi erkeklerin kaldıramayacağı sözler demiştir,0
414,mustafagunofficial Küpeler bile aynı @2.sayfaofficial,0
415,e.mlmtn Moda yakışandır. Bizimle değilsin 🙄,0
416,dilekkaradeniz61 Kızının da boynunda aynı yerde iki ben varsa olabilir 😄😄😄,0
417,merve_flk Emina,0
418,sevkiyeyilmazzkuleci Şeyma 👏🏻👍🏻🌟,0
419,79mlksn@serasem 😁😁😁😁,0
420,editor_mommy😂,0
421,ozgeunsal0707 Çok tatlı😍😍,0
422,hulyaskin Baby shower değil de evli bey sevici kadınlar partisi olmuş @2.sayfaofficial,0
423,sahiidenmii Söyledikleri hep imalı sana,0
424,kaya_1957Sevilen bir çift inşallah bu kötü günleri aşarsınız @silagencoglu @ahmtkural bazıları o kadar kötü niyetli ki sizlerin bu durumunuza sevine de bilir 🙏🌷,0
425,fatih.sen bilir Değil estetiksiz makyajsız bile seçilemezsin hala bıdı bıdı yapıyorsun da 😃,0
426,gül.erg1n Doğmamış bebeğe de eğlence bir bana mı garip geliyor. Kız arkadaşlarınla toplan yine Eğlenceni yap bebek bahane gibi geliyor,0
427,mustafa.oguzoglu İkisi de yetişkin insanlar niye çok anormalmiş gibi özellikle yaşlarıyla anılıyorlar,0
428,goncahanimel@aleyna.acelya.elyesa sıla değil de sekin ne kadar tehlikeli olabileceğini gördük. Sıla her tarafını kendi morarttı öyle mi ahme te suç atmak için komik😂,0
429,hilal.t.tuzcu O değilde kadın 84 dogumluymus ben sok😲😲,0
430,gzlszlr92 Çok güzel,0
431,ozgee22 @dilaraasepeetci  @fb_gizmo @rabiabyrli  @rmnrgny,0
432,seher1983@asliylmz  das beste ist sie denkt ich bin aus özbekistan oder so hani bakıcılar işciler falan var ya 😬😂 ama madem bu kadar gönüllü var niye her yer sokak kedisi bakın işte.,0
433,pnrozg24 Bu nedir böyle ya 😝😝😝,0
434,"ayselayselegin@tugbaguner29 sen edepli giyiniyor musun, edepli misin nerden bileceğiz ?",0
435,aynualiso Çirkinler,0
436,geçenin_sessizligii@benzzeynep çok doğru demişsin 👏,0
437,"sporlabirliktediyet Ablasının gelinlik kolluda buna benziyordu onunki biraz daha uzundu, aynı modacımı dikti acaba, öyle olsa bile neden ki🤔",0
438,ozlemergnkon 28 yaşındayım aynı yaşta eşim ve 10 aylık kızımla iyi bir anne iyi bir baba olarak ailemize sahip çıkıyoruz.,0
439,serhat_ayan54@mavihuysus Türkçe altyazı ne zaman yayınlanır ?,0
440,dili_van@seraplevantey 😂😂😂😂👍,0
441,leylagundogan_444 Bence iki halinle de seçilmeyi hak etmemişsin,0
442,ceylanur1802 Boynunda ki benler bile aynı 😀😀,0
443,omeryalman31@elif_okutmstr evet kadın 👩,0
444,arviiei insan gittikçe değişiyor tabikde fark var ama  yüzü incelmiş,0
445,haticezichan81 Kibar kedicik olmuş,0
446,zuhalaskin@akkcccc 🤣🤣🤣🤣,0
447,aysunelcih Hayır,0
448,35kefil ÇOK KÖTÜ OLUR,0
449,5000 beğeni 250tl,0
450,arzu_hakan_kilic Bircan bali demişti @bircanbalii,0
451,dilekdursun.12@flyacn 😂😂😂👍👏,0
452,birozlemdeğilsiniz Demet videosu izlerken sesi ayarlamaya uğraşmak 👻👻👻,0
453,zuleyhagold@zuleyhagold 22AYAR GERÇEK ALTIN KAPLAMA KARARMA OLMAZ RENK ATMAZ 2 YIL GARANTİLİ TAKILAR BU SAYFADA @zuleyhagold 👈👈@zuleyhagold,0
454,.,0
455,serasem @val.caki perişan ederim 😀 bu arada sağ salim yavrunuzu kucağınıza alın İnşallah,0
456,delorean0 Gülben kendi yazdırmıştır bunları 😂,0
457,g_l_f_m Lütfen Google'a Selin imer arda turan yazın lütfen,0
458,sewgiese Yaşlı göstermiş,0
459,Sonra topçu,0
460,Uyem oldunuz taktırde sonuna kadar yardımcı olup her konuda destek çıkacağım size karar sizin evde oturdunuz halde rahatlıkla yapabilirsiniz,0
461,svmhglu No,0
462,kadınisterse1@drn.sema,0
463,hilalkarabulut_atmaca@eneskrlngc1 helal sana doğru söyledin sen,0
464,_.memo7._allah kurtarsın hazarcim 😢,0
465,susen_112 Kız o kadar güzel ki gelinliyi göremedim..,0
466,efsane__t_c_d__ Hepsi aynı kafalı kadınlar.,0
467,aytenelifasya8080Adamsinnnnnnnnnnnn 👏👏👏,0
468,cevriyesahanakbaba_😂😂😂,0
469,sozen_xx@belemir_aslan yıkıyorlar deli,0
470,printpist 👨‍👩‍👧‍👦👕👉 BASALIM  👈🎁👛,0
471,gucluçalışAdammm,0
472,gmzkylgl Kaşlar benler kulak küpe aynı e bu Emine 😲😂,0
473,eda_hunerlibir de insanlara yalancı iftiracı diyerek yalandan resim paylaştılar. kimin yalancı olduğu belli  oldu.utanmada yok.,0
474,candanyaylaci@zgdndrm 🤣🤣🤣,0
475,eymenli_ersenli @deryausarel 😂😂,0
476, gulay__ulutas 6,0
477,betul.fatimaa Gördügüm yerde kolonyayı döker ateşe veririm,0
478,yasevalka Bu resmen oradaki diğer insanlara saygısızlık besle de arkadaş çatalla beslemek ne demek ben şahsen çok rahatsız olurdum bazı yerlerde kediler masaya atlıyorlar bir de bunlar yüzünden doğa kanunlarına uyalım mümkünse,0
479,nurcansari61@bharsari aşırı Özgüvenli olunca ben 😂,0
480,aydan_byrk Kulak yapıları aynı. Dikkatlice bakin. Bence emina. 😉,0
481,mylisaatea.eminekrkmzclskn Bir an serap ezgi sanan tek ben değilimdir 😐,0
482,nergizhuseyn357 ortada baby yok ama shower yapıyorlar.görgüsüzlük bu.bir de eşi demiyor mu kız bu ne elbise hamile kadın hep masumiyet ve utangaçlık önerlerdi eskiden şimdi her şeyi dışarda..,0
483,marangozhane34 Masif Ahşaptan yapılan tüm ürünlerimiz için..,0
484,turuncugunler_ Vay be. Küçükken babası çiğ köfte yoğurup tavana attığı çiğköfteyi aa yaparak ağzına düşmesini beklerdi. Babasıyla bir klipte aynı gömleği giyip bıyık takardı. Biri anneye biri kadının kızına sarkardı klipte 😂 nerden nereye... 😂😂😂,0
485,roderyanrosa @mybrcge ayrıldı evet,0
486,birgullalatirvem Kulaklar bile aynı 🤔🤷🏻‍♀️,0
487,dvtdd Ahmet kral her zaman yanındayız #erkeğeşiddetehayır,0
488,emeroz1Kimbilir sıla ne dedi de adam çıldırdı git demiş gitmemiş gitseydi bunlar olmayacaktı hiçbir şey tek taraflı değildir gerçi ne olursa olsun şiddet olmamalı bence Ahmet kural tutup kolundan evden çıkaracaktı artık ne yaşandığını ikisi biliyor ahkam kesmek bizlere kalmadı,0
489,emrecanakblll Ne diyorsunuz siz kardeşim🐭 🤣🤣🤣🤣,0
490,66_asi_34 Keşke çatal kullanmasaydın ama yine de güzel 👍👍👍👍,0
