text,label
Ne yaparsan yap erkeksin,1
Aga sen erkeksin kendine gel sjjaks,1
Javline na nolmuş ayol bi yarrak gibi kayışmış kafan 😂,1
İbnelere ölüm,1
Erkekmisin kızmısın çok merak ediyorum aga,1
@yasin.inanli erkek ama kiz !....siradaki soruyu aliyim 😎😂,1
Ulan adam gibi bi don giysene,1
@ugur_tayyar 😂😂😂adammi o artık madam,1
@kadirkaplan50 senin gibiler yüzünden di mi😘,1
@selin.alyzma Erkek çocuğun inşallah bu travesti gibi olur,1
Yukarıda yaptığım yorumu sana da yapıcam. İnşallah böyle travesti bir çocuğun olur,1
@ssezerserap Tamam ben bişeyi sorgulamadım. Sadece umarım erkek çocuğunuz olur ve o da bu travesti gibi olur dedim. Neden kızdınız ki?,1
@ssezerserap bu post karşıma çıktı. Ben burada falan değilim. Böyle travestileri takip etmem. Ve evet ayrıca biri Müslüman değilse ateşlerde yansın ki zaten yanacak. Siz de ona çanak tutuyorsunuz siz de yanın. Ve tekrar söylüyorum. Allahtan tek dileğim bi,1
Bu ne insan mı bu. Yaratık mı?,1
Senin cinsiyetin ne,1
Senin ki nerde samettt,1
Kestir tarafını seç,1
Kız belin kıvrımı çıkmış biraz hadi iyisin😂,1
Merak ettiğim kimliğinde cinsiyetinde ne yazıyor sizce ?,1
Bikinin üstü nerde la,1
@edaerbayz Bi erkeğe yakışıyormu etiği haraketler para için tabi bi erkek durum dururken bu sekle girmez sırf şöhret için para için,1
Abi senin sikin yok mu,1
Birde meme yaptirsan 10 numara olursun sametcim..👍😊,1
Aga bu nası bi tip Allah sormaz mı 🤣,1
Lolipop,1
@havva_cngz sende travestimisin yoksa yetişin dostlar başimiza taş yağacak,1
@ysmseda_sen travesti değil trans bence taş yağması senin için iyi çünkü sende zarar görücek bir şey yok.,1
Sezeryan doğum yapmış,1
Tipe bak çay demle topmusun geymisin anlamadım ki😂😂😂😂,1
Amk kız lan bu,1
Erkek bedeninde kadın olabilmeyi nasıl beceriyorsunuz.,1
@sametlicina bence san kiz kesin lizbiyan,1
Bi meme silikonla iş tamamdır Selin halt etmiş yanında 😁😁😁,1
Dayı süpersin,1
Iki de gogus taktirsan adam madam repligi geliyor ata demirerin:)),1
Sametcim dalgayı nerene soktun canım kestir olsun btisin 🤣,1
Kızmı erkekmi,1
𝘈𝘣𝘪 𝘮𝘪 𝘥𝘪𝘺𝘦𝘺𝘪𝘮 𝘢𝘣𝘭𝘢 𝘮𝘪.?,1
S*kinizi kestirdinizmi 🙄oo may got 🤷🏼‍♀️😱😱,1
@sametlicina ar damarları çatlamış kıyamet alametleri lanetlenmiş insanlar insanlığın yüz karaları,1
kaça veriyorsunuz araplara topişler deyin bakıyum,1
Gerçekten ve Gerçekten Büyük soru Kafamda ?? Bunları Yapan Erkek varmı Memlekette Bu kadar Kadın kız varken Bu Bok 💩 işe Bakanlar varmı ???,1
@sefirin_oglu oyle iste erkeksen erkek ol demek istedim,1
2 kız toplandı akhzöansnwb😂😂😂,1
Bunların cinsiyeti nasıl erkek amk bunları toplu helak etmek lazım,1
sizin allah ........ erkekligimden utandim,1
Babaları erkek evladımız oldu diye sevinmiştir gerçi kınamamak lazım,1
Ay kizlar,1
Laaaaaaaaaaaaaaannnnnn erkeklerin yüz karaları,1
İbnoşlar,1
Allah belanızı versin ya siz nasıl erkeksiniz lan,1
Yav ibneler vay,1
Topoşlarr özenti özenti hareketler,1
Bunlar adammi karımı travestimi lezbiyenmi nedir biri bana lütfen bi açıklama yapsin,1
Kerimcan daha erkek duryo,1
Toplu ortam,1
Aq gayları snsjdjsjdj,1
Sizin gibi gaylar ülkeyi yok ediyo mk,1
Sizlere bakınca acıyorum 😔,1
İki delikanlı adam gibi adam olan topluğa yanaşmayan insanlar ne iyi adamlarsiniz.,1
Şekle bak aq,1
Napiyonuz lan altun gunumu yapiyonuz ipneler,1
Kizlar toplanmış 😂👌,1
Toplara geldik,1
A B L A L A R,1
#ülkemdetopistamiyorum,1
Toplar ya,1
Toplar sizi,1
Olum siz ne ayaksınız lannn 🤨,1
Böyle davranacaksan fazlalığı kestirde kurtul bence👍🏻😂🤦🏻‍♀️,1
hangi marka topsunn?,1
hangi marka topsunn?,1
Virüs gibiler dünyayı sarmışlar,1
Emeneti de kestirseydin tam olurdu,1
Sikin var lan senin yapma böyle kız gibi hareketler bizim kızlar yetmiyor bi de senle mi uğraşcaz aqqq,1
@54ertuncbildik54 ne güzel işte var en azından travesti değil benim onlara da saygım.var gerçi,1
@54ertuncbildik54 senin sikin varda pek adam gıbı durmuyorsun yıne de ama sen bilirsin.,1
Senin kisi sarkiyo tut düşcek,1
Sametçiğim pipin gözüküyor,1
@aydin_ekeoglu o bamya değilmiydi,1
Alet ortada yalniz hanfendi😂😂,1
@hasan_memis02 hanım abla😂😂 daha onu kesecek kadar zengin olmadı😂😂😂,1
Pipin görünüyor,1
@selin__krm yok ki nesi gözükcek sucuk koymustur oraya bim den,1
@snkrserdar seni ozaman baban doğurdu biraz saygı ama sizde o saygı be gezer bi dönde kendine bak beğenmiyasan takip etmezsin,1
Siki yok lan bunj benim kardesiminki daha büyük aq,1
Cükü varmis la 😂😂😂😂,1
Ee bu erkek çıkıntısı var,1
Kestirmişsin ayol,1
Orası havuz değil mi ya 😂 Dalga’nın ne işi var 😂,1
Daşşaklar dışarı taşacak dikkat et 😉😂😂,1
@ozgekrtl71 bunun gibisini sikorlar,1
@ozgekrtl71 😅💃😃😃ne erkek ne erkek,1
@ozgekrtl71 kerimcan da aynı duruyordu dalgası çoğu Türk erkeğinden büyük çıktı,1
Anaaa pipisi varmış yala,1
Abo pipiside mi varmis ben yok biliyordum 🕺,1
@zeynomunannesi toplara sevmiyorum birde kiniyor ayip denen birsey var esim gormez hemde takip etmiyprum,1
Adamın çükü var,1
Sadece daşak var aq,1
Tasakli adammış helal samet 😂,1
Birgün lazım olur diye mi saklıyorsun onu😂😂😔,1
Siz de erkeğim gibi geçiniyosunuz ya amk,1
Anaaa erkekmis ya bu,1
Simdikiler kilot giyiyor s1kleri belli olsin diye heralde 😁😂,1
Oha aq yarragi varmis,1
bamya sumuk atiyomu kkn,1
Sikin ben burdayım diyor amk,1
Yalniz buna toplar dahi değilmiş bilgin olsun. 👍😎,1
⚽⚽⚽⚽⚽⚽⚽,1
@sametlicina REZİL İPNE,1
photoshop pipi mi koydun sen 🙄,1
Gerçekten harbi toppoşsun igrencsin @sametlicina,1
Taşak var mı siz de,1
Adamsın abla,1
Bunun pipisi varmış dicem ama pipi demek hakaret olur samet reise 😀,1
Kucuk pipini Sevsinler senin kız 🤣,1
Sikin adamı var yalnız böyle heybet görülmemiş bunlar sikiyor da bizi mi kekliyorlar kadın kılığında bilemedim götten bacaklı samet,1
Pipiniz pek bi zarif duruyor😂,1
@kamer_sahinguneri kız bunun fındığı varmış ya🤣😂😂,1
Pipi mi o 🤦🏻‍♀️Duruyo mu hala,1
Büllük aaaaa 😍,1
Amı var adamın aq @kutaykadir,1
Kadin olmaya niye bukadar ozeniyorlarsa,1
Bi yerin fazla geldi uyumsuz geldi sana 😂😂😂 aldirsan keşke ne de olsa aldirmakta ustasin,1
Oha bunun sikide varmış,1
Pipili😀,1
Kız fıstığın belli oluyor 🙊,1
Yiğidin malı ortada 9lur dicem amma tepki yicem diye korkuyom😌😌😌😂😂,1
Ura esa erkekmişin gibi nakadarda ortaya dökmüsün😂😂😂😂😂😂,1
Abi mi yoksa abla mi,1
Hahhahh giladyetöörr uzakmı burdan orasıı ¿ koş koş devam yakalarsın belki 😂😂 bu nasıl bir cins böyle ❓,1
Bu topu acaba hangi 3 milyon takip ediyor?😐,1
Abi eyvallah cinsel tercihin farklı olabilir. Ama twerk atmak ne ya Allah sana akıl fikir versin diyecem de ama çok geç,1
öndekini kes arkaya tıpa yap kahpe,1
Senin p**in varmı la,1
SENİN GİBİ TOPLARDA VAR DÜNYADA,1
Topun önde gidenisin kerimcaann kızıım gel buraya,1
Hhahahorospuuuu toppp😂😂😂😂😂,1
Olum bu oğlancıl la,1
Kestirmiş mi bu,1
Olum siz gidin erkekler le evlenin😂,1
Erkek olduğundan supheleniyom,1
Seni doguran anne senle gurur duyuyormu merak ettim ne erkeğe ne kıza benziyorsun 😆,1
Topa bakk,1
Yuvarlak durmaz,1
Nasil erkeksin,1
Kerimcan niye böyle topsun,1
Böyle ibnelere nasıl bir hayranlık duyuluyor anlamış değilim,1
Napion abi pardon abla yok neydin sen 😂😂😂😂😂😂😂,1
Ah ah bu hükümetten önce bu teknolojii ve sosyal medya olaydı hortum süleyman bunun gotunüü mühürlendi ah binenler dua edinin bu iktidar gitmesin sonunuz gelecek bide bu ittidar enver paşa ya laf eder bülent ersoy ve tüm ibnelere sahne yasağı getirirdi akp ibneleri bunlarr ☺☺☺☺,1
Allahın topu,1
Cinsiyet neydi senin,1
Neden to* gibi hareketler yapıyorsun...,1
ya ben bir şeyi merak ediyorum sen kız mısın yoksa erkek mi gerçi erkeğe hiç benzemiyon 😂,1
Okadar yakışıklısın ki.. Keşke orospuluk yapmasan😥,1
Abla Seviliyorsun biliyorsun😂😍❤️❤️🏳️‍🌈,1
Allah'ın topu,1
Senide babana erkek evladin oldu diye müjdelediler isde ne yapacaksin 🤮,1
Ayol bune böyle g*tünden soluk almışsın başlarım holywood una da bilmem neyinede karı can çekisti ayol,1
kiz sana oluyorum geber 😂😂😂😂🇦🇿❤️,1
Dünya toplara kaldı desene😂😂,1
Bu topların anası babası yokmu nasıl izin verıolar aq yetr bunların yüzünden Türkiye küçümsenıo kötülenıo aq ytr da,1
SSana hayran olanı skm ben topoglu top,1
Piyasaya yeni bir top daha cıktı hayırlı olsun arakadaşlar 😂😂😂,1
Amk topitopu😂😂😂😂,1
Top,1
Amk top,1
Topmusun lan,1
Ulan 13 yaşında sizden daha erkeğim topi toplar,1
Hayırlı olsun bir topumuz daha oldu..,1
Ülkede ne top varmış aq ya,1
La yürü git top oğlu top,1
Erkeğim diye sokağa da çıkıyosundur şimdi sen 😂😂,1
Babası alta yatmış,1
⚽⚽⚽⚽⚽⚽⚽⚽⚽⚽⚾⚾⚾⚾⛳⛳⛳⛳⛳⚾⚾🏀🏀🏀🎱🎱🎱🎳🎱🎳🎾🤽🤽🎾,1
Top 🎱🤣,1
Erkek ler karantinaya girdiler top oluyolar,1
Avm de top fiyatları niye düştü diyodum oda top üretimi artmış,1
Senin gelmisini geçmişini top,1
Babam seni oğlum diye mi çağırıyor kızım diye mi😂😂,1
Bence senin sağlam bir erkeğe ihtiyacın var,1
Bir erkeğe üç kadın düşecek muhabberi kesin yalan üç top düşecek😂😂,1
Kzlar sağ olsun kazandılar erkek kalmadi hepsini kendinlerine benzetiler...,1
Abi tam dönememiş,1
LGBT yi destekleyen CHP liler oglunuz insallah travestiye kacar,1
Senin gibi erkeğin benn,1
Olum yapmayın lan topsaniz bile gösterip durmayın,1
Kız olmak isteyen ne geyler varmiş😂,1
Bu şerefsizler gittikçe çoğalıyor,1
Düşmanlar bir adet denemişler yenilere 2 kere dener habern olsun top,1
Ayy hem çirkin hem ibne😂😂😂,1
Sen yeter sin top,1
Top,1
Bu millete ne oluyo amkoyum yaw herkes trawestilige ozeniyo ülkenin topunu attiracaklar hadi hayirlisi,1
Top herif seni qm,1
Erkek sayısı git gide azalıyor,1
Amk topu türkiyenin yüz karasınız amk,1
Eski erkeklere ihtiyacımız var yeniler top oldularda 😂😂,1
Lelipop topitop amk,1
Aq topu seni,1
Top kari,1
Evet kesinlikle hayranların top ve sana iyi haber yeni düşman ben⚡,1
Amınayatırdımın topu kasık,1
Amk topu seni.,1
Lelipop var yalanacak,1
Top,1
Allahim boyle bir oglum olsa redderim uada cocuklara oynasinlar diye veriririm top bu amk,1
Ama ulkenin topa ihtiyacai yok sinir kapısı orda sg,1
Toppppppp,1
Top olmusun yuvarlanda oynuyak 😎😎😎,1
Abi diyem ablamı diyem yoksan ikisini karıştırıp travestimi desem çözemedim beyler yardım edin ne diyem buna,1
Yeni bir top dahaa😢,1
Amk topu,1
Ahaaaaaaa bi top daha lan ohaaa amkkkk,1
Amk topu,1
Allahın topo,1
Lan get son topsun get,1
Amk topu😮,1
Ya şu top lar varya,1
Annesi babasına demiştir nur topuu gibi oğlumuz olmuştur😂😂😂,1
Amk topu,1
Bu amcuk doğduğunda babası kurban kesti nurtopu gibi oğlum oldu diye şimdi yakın zamanda sormuşlar ne oldu diye oda ne olucak nuru gitti topu kaldı 😂😂😂😂,1
Amk topu,1
Geleceğin travestisi,1
Top amk,1
Top,1
Abi kız mısın? 😂😂Boşa oksijen israfı👏👏,1
Geylere hayran olanda ne bilim,1
Tooppss,1
Hani o isteyen istediği gibi yaşar diyen o beyin yoksunu cahil topluluğu varya işte tamda onlar yüzünden dünya böylesine iğrenç bir gezegen olmaya başladı. Allah bin belanızı versin. Yazıklar olsun.,1
Tam TOPP,1
Kız olsada sikmezler bunu,1
Abi taşakların gözüküyo,1
Yeni totoş mu buda,1
benimde topum kayboldu bibakiyorum nerden benziyosundiye aa senmişsin,1
Obur toplar bitti şimdi bi essek hoşafı çıktı amk 🤣👌,1
Topppppp,1
KIZLAR SEVGİLINIZİN DEGERİNİ BILİN HER GECEN GÜN AZALYORUZ DURUM ORTADA. ÖNCEDEN KURTLAR VADİSİ VARDI HERKES BABAYDI. ŞİMDİ İBNELER VADİSİ VAR SONUMUZ HAYROLSUN,1
Memleketin yeni ibnesi hayırlı uğurlu olsun 😂,1
Baban seni yapana kadar toprağa boşalsa toprak ıslanırdı işe yarardı senin gibi işe yaramaz olmazdı,1
Top,1
Ay Kız Hayranım Sana Ne Kadar Güçlü Twerk Atiyorsun Siktrlan Amk Popu 😂,1
Hay senin erkekliğine be,1
Senim bwn amk yum top ben top biliyodumda boylesini gormemistim,1
Ulan AMK bu devirin erkekleride toplukla gündeme gelme çabası nedir amk,1
Savas cıksa atacamız top cok var 😀😀,1
babası erkek oğlum oldu diye 12 inek 25 koyun kesmis,1
Olm ben boylr top gormedim erkeğim die soka çikma amk cici kız .,1
Yeni topa ihtiyacım lazım demen lazim olum pardon hanimefendi😂,1
Gak amk topu😂😂,1
Allahım sana şükürler olsun iyiki homofobik bir insanım ve erkek olarak dünyaya gelirken herhangi bir sıkıntım olmadan getirdin beni 🙏,1
Top amk,1
Top,1
TOP oğlu top,1
Toppppp ⚾️🥎🏀🏐🏈🏉⚽️,1
Babasi emzirmis,1
Top,1
Travesti amk,1
Yeni top hayırlı olsun,1
bizde diyoz türkiye niye gelişmiyor bunun gibi toplar oldukça hep aynı yerde kalırız...,1
Bu adam kız olsa beğenirdiniz dimi 😂,1
Ölünüzü dirinizi ....... kız lar bundan daha erkekkk,1
Kuna tenem ere vele buda yeni başımıza top oldu 😅😅,1
Dünyaya top doguyor ⚽️⚽️⚽️⚽️⚽️,1
Senden mahallenin köpeği bile olmaz top,1
Top olmak için elinden geleni yapıyor sanırım,1
Mq topuu 😂,1
La oğlum bunu babası doğurmuş mutasyona uğramış,1
Adam travesti aq bune,1
Bu geyyyy,1
TOP,1
Erkek olmak Allah vergisi olsa da Adam olmak her kula nasip olmuyor..,1
Bu fırsat kaçmaz Hepsi toplanmişken butün ⚽ yakın,1
Geyin göçü,1
(top)lu göç,1
Lut kavmi Allah sonumuzu hayır etsin...,1
Bütün tik tok cular mı toplar mı😂😂😂😂😂,1
Biz tüm toplar toplandık toplandık 😂,1
Hani TOPlu gezmek yasaktı,1
TOPU’nuzun....,1
Büyük toplar göçü olmasın o,1
Lut kavimimleri,1
Bütün toplar göçü başladı hepsi inşallah bir uçuruma gidiyorlar,1
Allah ıslah etsin toplum nereye gidiyor Lut kavmine döndü adida özgürlük oldu,1
Aynen bütün tiktok kerler toplanmiş 😂🤣😅😂😅,1
Toplar toplanmış,1
Toplu istila,1
Sonunuz Lut kavmi gibi olsun inşallah,1
Lut kavmi,1
Bir toplumun ağzına sıçtınız yeni nesilin yarısından çoğu ibnelige özeniyor,1
Doğru böyle bir kavim vardı Lut kavmi..🤮,1
Tüm eşcinseller Hollanda görüyor son dakika haber,1
Lut kavminin artıkları.,1
Hz. Lut ne etsin Allah ıslah etsin sizleri inşallah yazık,1
LUT kavmi,1
Allah'ın laneti üzerinize olsun lut kavmi artıkları,1
Lut kavmiii bunlar gidin gelmeyinnn,1
Evt lut kavmi göçe çıkmış toplu olarak bir ülke kurun da alah sizide helak etsin allah ana babanıza sabır versin,1
Toplar,1
Lutt kavmi,1
100 defa zabıtaya dilekçe verdik topları dışarıya bırakmayın diye😂😂😂😂,1
Lut kavmi sanırım,1
Geylerbirligi,1
Vallahi ibnelik diz boyu artik,1
Büyük kavimler götü olmasın o,1
Nut gavmi gibi Allah afesin hepimizi,1
Lut kavimin helâkı yakndr,1
Aralarına bir top atın diyeceğim de zaten top dolu,1
Lut kavmi gidiyor 😅,1
Tüm toplar bir araya gelmiş a**** koyayım,1
Evet utkavmi 🔥🔥🔥🔥,1
Goottt bayyyyyy cokta derttı bıze top kabıllesıııı,1
Lut kavmi,1
A g topu,1
Lut kavminin gelişi bunlardandir kerkekler kadinlara bakmazmiş lut kavminde erkek erkege gidermiş Allah islah eylesin,1
Toplar göçü,1
Toplar göçü,1
Mümkünse Ülkeyi terk edin İbnelik bulaştırmayın Gençliğe 😂😎,1
Toplar göçü diyelim ülkede oran yarı yarıya düşer gidin dönmeyin,1
Gülüşe bak ben daha erkek gibi gülüyorum 😂😂😂,1
Lut kavmi,1
Toplar göçü 😂,1
Nerede top nerede orsbu varsa burda,1
Toplar göçü,1
Büyük toplar geçişi,1
Topların göçü gidinde gelmeyin 😂,1
keşke hz lutu dinleseydiniz,1
A.g topları,1
Bütün topların yuvarlanma göçü başladı. Dostlar bunların suçu yok bunları beğenip takip eden insanlar salak,1
Ülkede savaş çıksa bunları düşmana karşı top niyetine atmak lazım,1
Allah sizleri sizin gibileri hepsini helak etsin inşallah Lut kavmine döndük,1
Büyük toplar geçidi gibi olmuş,1
Adam olun lan,1
Hatırlatalım birde Lut kavmi vardı sonuc belli,1
Çok şükür bütün toplar güç ediyor Türkiyeden,1
Butun toplar toplandik 😂,1
Topli grup,1
Ulan ibineler bari geleceğiniz yeri söyleyinde kaçalım Allah muhafaza,1
Toplara ve kaşarlara bak hele,1
Lut kavmi allahın belaları,1
Kaybolursunuz insallah top. Luca😮,1
Toplar göçü olmasın o,1
lut kavmi geliyo,1
Lezbiyenler toplanmış,1
Lut kavminin helakı gibi,1
Lut kavmi,1
Gerçekten bu erkekmi,1
TOPlantı,1
Cehenneme kadar yolunuz var lastik toplar defolun,1
Sizin gibi lut kavmi vardı atalariniz . Onlargibi olursunuz inşallah,1
Lut kavmi,1
Büyük toplar gocuyomus inşallah Türkiye den uzağa dir,1
Hepsi lut kavmi benzin döküp ya...,1
Hepsi lut kavmi benzin döküp ya...,1
Lut kavmi,1
Sizin gibi lut kavmi vardı atalariniz . Onlargibi olursunuz inşallah,1
Buyuk kavimler degil Lut kavmi siniz,1
Ulan ibineler bari geleceğiniz yeri söyleyinde kaçalım Allah muhafaza,1
Büyük toplar geçidi gibi olmuş,1
A.g topları,1
keşke hz lutu dinleseydiniz,1
Büyük toplar geçişi,1
Toplar göçü,1
Nerede top nerede orsbu varsa burda,1
Toplar göçü 😂,1
Travesti akımı .kızlar değerimizi bilin tükeniyiruz,1
Toplar göçü diyelim ülkede oran yarı yarıya düşer gidin dönmeyin,1
Toplar göçü,1
Lut kavimin helâkı yakndr,1
Geylerbirligi,1
100 defa zabıtaya dilekçe verdik topları dışarıya bırakmayın diye😂😂😂😂,1
Büyük toplar göçü olmasın o,1
TOPU’nuzun....,1
Sonunuz Lut kavmi gibi olsun inşallah,1
Lut kavmi,1
Allah ıslah etsin toplum nereye gidiyor Lut kavmine döndü adida özgürlük oldu,1
Toplu istila,1
"Siz, tiktoker degil Top TEKERSİNİZ gidin gelmeyin lan",1
Şimdi biz bu ibnelere saygımı duyucaz...,1
Mutun kızlar toplanmış maşallah pardon bütün toplar...,1
Toplarıın hepsi orda,1
Toplu göç,1
TOPSAL DÖNÜŞÜM,1
Lut kavmi göçü gibi duruyo,1
Babasıda havaya ateş etmiştir oğlum oldu diye bilseydi böyle olacağını dışarı boşalırdı herhalde.,1
Lut kavmi,1
Lgbt ciler Kılıçdaroğlu na göç ediyor😂,1
Tuu amg topları,1
"Göç değilde ""Toplu"" Geçiş töreni olmuş",1
MK topları köpek 🐕 bunlar 🦴 Atacan bunlara,1
Cehenneme doğru yuvarlanıyor toplar,1
Lut kavmi,1
Toptokerler :)),1
Topların geçişi 😂,1
O.ç.,1
Senin o ayaklarını siksinler orospu evladı yeter!,1
damlaahi@24aleynaa topmusun nesin millete bulaşma yol al ibne git kadınlara yazacağına erkeklere yanaş yorum atma millete bana at bak ben uğraşmayı severim bol bol da çenem var seviyesize seviyesiz insana insan olurum seni de bol bol .......,1
yzc_2329@gelinhanimmm_m adamda para bok gibi sonuçta ünlü yolda kim görse tanır sanat camiasında birtane adam göster hepsi aynı bok,1
arzu_salmn@yazkaaacc Bok çukurundasın zaten daha nereye ineceksin 😂 😂Merak etme hiçbir yere inme şansın yok,1
Seni doğuranı sikeyim seni çıkartanın ta aq feriştahını sikeyim bacını havada teyzeni havuzda sikeyim sülalende ne kadar amcık varsa havada karada sikeyim ruhsuz piç,1
ibrhmgunn Bir sorun bize gün aydı mı amik,1
mevludefurkan🤣 kendini böyle avutuyor pis tecavüzcü  sapık  yazık o çocukların elinde tableti tel int senin herbokunu görüyor okuyor onlardan utanmıyor hala batak konuşmalar yapıyor iğrenç zihniyet lisin sen,1
furrkqn@firuze_galatasaray sizin Başka Basariniz yok mu Amına Kodumun Cimbonmlulari,1
neclamermertaş@nailartcollage he he çok hayalisiniz siz maşallah el yüz karaları. Aynaya bir bak ne kadar çirkin oldunuz göreceksin ibne kılıklılar. Ne oldunuz belli değil.,1
"Göt korkusu olan silahla adam korkutmaya gider, bileğinin küvetine ve rabbine inanan değil. İçki içip karlara vurup ayet paylaşmakla bir yere kadar",1
